state	age	cause	sex	perc
ANDAMAN & NICOBAR ISLANDS	5-14	Endocrine	T	0
ANDAMAN & NICOBAR ISLANDS	15-24	Endocrine	M	4.3
ANDAMAN & NICOBAR ISLANDS	15-24	Endocrine	F	0
ANDAMAN & NICOBAR ISLANDS	15-24	Endocrine	T	2.3
ANDAMAN & NICOBAR ISLANDS	25-34	Endocrine	M	4.3
ANDAMAN & NICOBAR ISLANDS	25-34	Endocrine	F	2.6
ANDAMAN & NICOBAR ISLANDS	25-34	Endocrine	T	3.5
ANDAMAN & NICOBAR ISLANDS	35-44	Endocrine	M	4.8
ANDAMAN & NICOBAR ISLANDS	35-44	Endocrine	F	6.7
ANDAMAN & NICOBAR ISLANDS	35-44	Endocrine	T	5.5
ANDAMAN & NICOBAR ISLANDS	45-54	Endocrine	M	15.3
ANDAMAN & NICOBAR ISLANDS	45-54	Endocrine	F	6.3
ANDAMAN & NICOBAR ISLANDS	45-54	Endocrine	T	12.8
ANDAMAN & NICOBAR ISLANDS	55-64	Endocrine	M	14.6
ANDAMAN & NICOBAR ISLANDS	55-64	Endocrine	F	16.7
ANDAMAN & NICOBAR ISLANDS	55-64	Endocrine	T	15.3
ANDAMAN & NICOBAR ISLANDS	65-69	Endocrine	M	10.9
ANDAMAN & NICOBAR ISLANDS	65-69	Endocrine	F	5
ANDAMAN & NICOBAR ISLANDS	65-69	Endocrine	T	9.3
ANDAMAN & NICOBAR ISLANDS	70+	Endocrine	M	8.6
ANDAMAN & NICOBAR ISLANDS	70+	Endocrine	F	23.1
ANDAMAN & NICOBAR ISLANDS	70+	Endocrine	T	13.5
ANDAMAN & NICOBAR ISLANDS	1-4	Nervous	M	0
ANDAMAN & NICOBAR ISLANDS	1-4	Nervous	F	20
ANDAMAN & NICOBAR ISLANDS	1-4	Nervous	T	12.5
ANDAMAN & NICOBAR ISLANDS	5-14	Nervous	M	0
ANDAMAN & NICOBAR ISLANDS	5-14	Nervous	F	0
ANDAMAN & NICOBAR ISLANDS	5-14	Nervous	T	0
ANDAMAN & NICOBAR ISLANDS	15-24	Nervous	M	0
ANDAMAN & NICOBAR ISLANDS	15-24	Nervous	F	0
ANDAMAN & NICOBAR ISLANDS	15-24	Nervous	T	0
ANDAMAN & NICOBAR ISLANDS	25-34	Nervous	M	2.1
ANDAMAN & NICOBAR ISLANDS	25-34	Nervous	F	2.6
ANDAMAN & NICOBAR ISLANDS	25-34	Nervous	T	2.3
ANDAMAN & NICOBAR ISLANDS	35-44	Nervous	M	2.4
ANDAMAN & NICOBAR ISLANDS	35-44	Nervous	F	2.2
ANDAMAN & NICOBAR ISLANDS	35-44	Nervous	T	2.3
ANDAMAN & NICOBAR ISLANDS	45-54	Nervous	M	1.5
ANDAMAN & NICOBAR ISLANDS	45-54	Nervous	F	0
ANDAMAN & NICOBAR ISLANDS	45-54	Nervous	T	1.1
ANDAMAN & NICOBAR ISLANDS	55-64	Nervous	M	2.4
ANDAMAN & NICOBAR ISLANDS	55-64	Nervous	F	3
ANDAMAN & NICOBAR ISLANDS	55-64	Nervous	T	2.6
ANDAMAN & NICOBAR ISLANDS	65-69	Nervous	M	3.6
ANDAMAN & NICOBAR ISLANDS	65-69	Nervous	F	5
ANDAMAN & NICOBAR ISLANDS	65-69	Nervous	T	4
ANDAMAN & NICOBAR ISLANDS	70+	Nervous	M	3.9
ANDAMAN & NICOBAR ISLANDS	70+	Nervous	F	3.1
ANDAMAN & NICOBAR ISLANDS	70+	Nervous	T	3.6
ANDAMAN & NICOBAR ISLANDS	1-4	Others	F	0
ANDAMAN & NICOBAR ISLANDS	5-14	Others	F	0
ANDAMAN & NICOBAR ISLANDS	15-24	Others	F	9.6
ANDAMAN & NICOBAR ISLANDS	25-34	Others	F	0
ANDAMAN & NICOBAR ISLANDS	35-44	Others	F	4.4
ANDAMAN & NICOBAR ISLANDS	45-54	Others	F	4.2
ANDAMAN & NICOBAR ISLANDS	55-64	Others	F	7.6
ANDAMAN & NICOBAR ISLANDS	65-69	Others	F	10
ANDAMAN & NICOBAR ISLANDS	70+	Others	F	7.7
ANDAMAN & NICOBAR ISLANDS	1-4	Others	M	0
ANDAMAN & NICOBAR ISLANDS	5-14	Others	M	0
ANDAMAN & NICOBAR ISLANDS	15-24	Others	M	8.7
ANDAMAN & NICOBAR ISLANDS	25-34	Others	M	8.5
ANDAMAN & NICOBAR ISLANDS	35-44	Others	M	9.6
ANDAMAN & NICOBAR ISLANDS	45-54	Others	M	8.4
ANDAMAN & NICOBAR ISLANDS	55-64	Others	M	4.1
ANDAMAN & NICOBAR ISLANDS	65-69	Others	M	5.5
ANDAMAN & NICOBAR ISLANDS	70+	Others	M	7.8
ANDAMAN & NICOBAR ISLANDS	1-4	Others	T	0
ANDAMAN & NICOBAR ISLANDS	5-14	Others	T	0
ANDAMAN & NICOBAR ISLANDS	15-24	Others	T	9.1
ANDAMAN & NICOBAR ISLANDS	25-34	Others	T	4.7
ANDAMAN & NICOBAR ISLANDS	35-44	Others	T	7.9
ANDAMAN & NICOBAR ISLANDS	45-54	Others	T	7.3
ANDAMAN & NICOBAR ISLANDS	55-64	Others	T	5.3
ANDAMAN & NICOBAR ISLANDS	65-69	Others	T	6.7
ANDAMAN & NICOBAR ISLANDS	70+	Others	T	7.7
ANDHRA PRADESH	1-4	Circulatory	M	8.3
ANDHRA PRADESH	1-4	Circulatory	F	8.2
ANDHRA PRADESH	1-4	Circulatory	T	8.3
ANDHRA PRADESH	5-14	Circulatory	M	14.2
ANDHRA PRADESH	5-14	Circulatory	F	11.9
ANDHRA PRADESH	5-14	Circulatory	T	13.1
ANDHRA PRADESH	15-24	Circulatory	M	15.8
ANDHRA PRADESH	15-24	Circulatory	F	16.5
ANDHRA PRADESH	15-24	Circulatory	T	16.1
ANDHRA PRADESH	25-34	Circulatory	M	21.8
ANDHRA PRADESH	25-34	Circulatory	F	18.6
ANDHRA PRADESH	25-34	Circulatory	T	20.5
ANDHRA PRADESH	35-44	Circulatory	M	24.1
ANDHRA PRADESH	35-44	Circulatory	F	24.5
ANDHRA PRADESH	35-44	Circulatory	T	24.3
ANDHRA PRADESH	45-54	Circulatory	M	30.4
ANDHRA PRADESH	45-54	Circulatory	F	30.8
ANDHRA PRADESH	45-54	Circulatory	T	30.5
ANDHRA PRADESH	55-64	Circulatory	M	35.7
ANDHRA PRADESH	55-64	Circulatory	F	37.5
ANDHRA PRADESH	55-64	Circulatory	T	36.3
ANDHRA PRADESH	65-69	Circulatory	M	36
ANDHRA PRADESH	65-69	Circulatory	F	41.8
ANDHRA PRADESH	65-69	Circulatory	T	38.1
ANDHRA PRADESH	70+	Circulatory	M	39.4
ANDHRA PRADESH	70+	Circulatory	F	41.5
ANDHRA PRADESH	70+	Circulatory	T	40.2
ANDHRA PRADESH	1-4	Infections	M	15.9
ANDHRA PRADESH	1-4	Infections	F	12.3
ANDHRA PRADESH	1-4	Infections	T	14.3
ANDHRA PRADESH	5-14	Infections	M	18.9
ANDHRA PRADESH	5-14	Infections	F	19.7
ANDHRA PRADESH	5-14	Infections	T	19.3
ANDHRA PRADESH	15-24	Infections	M	17.9
ANDHRA PRADESH	15-24	Infections	F	14.7
ANDHRA PRADESH	15-24	Infections	T	16.3
ANDHRA PRADESH	25-34	Infections	M	16.5
ANDHRA PRADESH	25-34	Infections	F	16.6
ANDHRA PRADESH	25-34	Infections	T	16.5
ANDHRA PRADESH	35-44	Infections	M	17.1
ANDHRA PRADESH	35-44	Infections	F	17.8
ANDHRA PRADESH	35-44	Infections	T	17.3
ANDHRA PRADESH	45-54	Infections	M	13.8
ANDHRA PRADESH	45-54	Infections	F	13.1
ANDHRA PRADESH	45-54	Infections	T	13.6
ANDHRA PRADESH	55-64	Infections	M	13.2
ANDHRA PRADESH	55-64	Infections	F	11.9
ANDHRA PRADESH	55-64	Infections	T	12.8
ANDHRA PRADESH	65-69	Infections	M	11.3
ANDHRA PRADESH	65-69	Infections	F	11.3
ANDHRA PRADESH	65-69	Infections	T	11.3
ANDHRA PRADESH	70+	Infections	M	10.9
ANDHRA PRADESH	70+	Infections	F	10.2
ANDHRA PRADESH	70+	Infections	T	10.6
ANDHRA PRADESH	1-4	External Causes	M	3.8
ANDHRA PRADESH	1-4	External Causes	F	3.3
ANDHRA PRADESH	1-4	External Causes	T	3.6
ANDHRA PRADESH	5-14	External Causes	M	8.1
ANDHRA PRADESH	5-14	External Causes	F	12
ANDHRA PRADESH	5-14	External Causes	T	9.9
ANDHRA PRADESH	15-24	External Causes	M	19.5
ANDHRA PRADESH	15-24	External Causes	F	24.8
ANDHRA PRADESH	15-24	External Causes	T	22.2
ANDHRA PRADESH	25-34	External Causes	M	18
ANDHRA PRADESH	25-34	External Causes	F	25.4
ANDHRA PRADESH	25-34	External Causes	T	21
ANDHRA PRADESH	35-44	External Causes	M	10.8
ANDHRA PRADESH	35-44	External Causes	F	13.1
ANDHRA PRADESH	35-44	External Causes	T	11.5
ANDHRA PRADESH	45-54	External Causes	M	8.1
ANDHRA PRADESH	45-54	External Causes	F	8.2
ANDHRA PRADESH	45-54	External Causes	T	8.1
ANDHRA PRADESH	55-64	External Causes	M	5.7
ANDHRA PRADESH	55-64	External Causes	F	4.9
ANDHRA PRADESH	55-64	External Causes	T	5.5
ANDHRA PRADESH	65-69	External Causes	M	4
ANDHRA PRADESH	65-69	External Causes	F	3.3
ANDHRA PRADESH	65-69	External Causes	T	3.8
ANDHRA PRADESH	70+	External Causes	M	3.1
ANDHRA PRADESH	70+	External Causes	F	3.4
ANDHRA PRADESH	70+	External Causes	T	3.2
ANDHRA PRADESH	1-4	Unknown diseases	M	37.1
ANDHRA PRADESH	1-4	Unknown diseases	F	41.2
ANDHRA PRADESH	1-4	Unknown diseases	T	38.8
ANDHRA PRADESH	5-14	Unknown diseases	M	28.5
ANDHRA PRADESH	5-14	Unknown diseases	F	24.3
ANDHRA PRADESH	5-14	Unknown diseases	T	26.6
ANDHRA PRADESH	15-24	Unknown diseases	M	21.6
ANDHRA PRADESH	15-24	Unknown diseases	F	19.3
ANDHRA PRADESH	15-24	Unknown diseases	T	20.4
ANDHRA PRADESH	25-34	Unknown diseases	M	20.3
ANDHRA PRADESH	25-34	Unknown diseases	F	17.6
ANDHRA PRADESH	25-34	Unknown diseases	T	19.2
ANDHRA PRADESH	35-44	Unknown diseases	M	18.9
ANDHRA PRADESH	35-44	Unknown diseases	F	17.9
ANDHRA PRADESH	35-44	Unknown diseases	T	18.6
ANDHRA PRADESH	45-54	Unknown diseases	M	19.5
ANDHRA PRADESH	45-54	Unknown diseases	F	19.5
ANDHRA PRADESH	45-54	Unknown diseases	T	19.5
ANDHRA PRADESH	55-64	Unknown diseases	M	17.7
ANDHRA PRADESH	55-64	Unknown diseases	F	17.9
ANDHRA PRADESH	55-64	Unknown diseases	T	17.8
ANDHRA PRADESH	65-69	Unknown diseases	M	18.4
ANDHRA PRADESH	65-69	Unknown diseases	F	17.8
ANDHRA PRADESH	65-69	Unknown diseases	T	18.2
ANDHRA PRADESH	70+	Unknown diseases	M	18
ANDHRA PRADESH	70+	Unknown diseases	F	18.3
ANDHRA PRADESH	70+	Unknown diseases	T	18.1
ANDHRA PRADESH	1-4	Respiratory	M	12.2
ANDHRA PRADESH	1-4	Respiratory	F	13.6
ANDHRA PRADESH	1-4	Respiratory	T	12.8
ANDHRA PRADESH	5-14	Respiratory	M	8.8
ANDHRA PRADESH	5-14	Respiratory	F	9.2
ANDHRA PRADESH	5-14	Respiratory	T	9
ANDHRA PRADESH	15-24	Respiratory	M	4.9
ANDHRA PRADESH	15-24	Respiratory	F	5
ANDHRA PRADESH	15-24	Respiratory	T	4.9
ANDHRA PRADESH	25-34	Respiratory	M	4.4
ANDHRA PRADESH	25-34	Respiratory	F	3.9
ANDHRA PRADESH	25-34	Respiratory	T	4.2
ANDHRA PRADESH	35-44	Respiratory	M	5.2
ANDHRA PRADESH	35-44	Respiratory	F	5.4
ANDHRA PRADESH	35-44	Respiratory	T	5.2
ANDHRA PRADESH	45-54	Respiratory	M	6.6
ANDHRA PRADESH	45-54	Respiratory	F	6.3
ANDHRA PRADESH	45-54	Respiratory	T	6.5
ANDHRA PRADESH	55-64	Respiratory	M	8.4
ANDHRA PRADESH	55-64	Respiratory	F	6.8
ANDHRA PRADESH	55-64	Respiratory	T	7.9
ANDHRA PRADESH	65-69	Respiratory	M	9
ANDHRA PRADESH	65-69	Respiratory	F	6.2
ANDHRA PRADESH	65-69	Respiratory	T	8
ANDHRA PRADESH	70+	Respiratory	M	10.8
ANDHRA PRADESH	70+	Respiratory	F	8.2
ANDHRA PRADESH	70+	Respiratory	T	9.8
ANDHRA PRADESH	1-4	Cancer	M	7.2
ANDHRA PRADESH	1-4	Cancer	F	5.3
ANDHRA PRADESH	1-4	Cancer	T	6.4
ANDHRA PRADESH	5-14	Cancer	M	5.7
ANDHRA PRADESH	5-14	Cancer	F	5.4
ANDHRA PRADESH	5-14	Cancer	T	5.6
ANDHRA PRADESH	15-24	Cancer	M	6.3
ANDHRA PRADESH	15-24	Cancer	F	3.8
ANDHRA PRADESH	15-24	Cancer	T	5
ANDHRA PRADESH	25-34	Cancer	M	4.4
ANDHRA PRADESH	25-34	Cancer	F	3.4
ANDHRA PRADESH	25-34	Cancer	T	4
ANDHRA PRADESH	35-44	Cancer	M	5.9
ANDHRA PRADESH	35-44	Cancer	F	5.8
ANDHRA PRADESH	35-44	Cancer	T	5.9
ANDHRA PRADESH	45-54	Cancer	M	4.6
ANDHRA PRADESH	45-54	Cancer	F	5.8
ANDHRA PRADESH	45-54	Cancer	T	5
ANDHRA PRADESH	55-64	Cancer	M	4.4
ANDHRA PRADESH	55-64	Cancer	F	4.9
ANDHRA PRADESH	55-64	Cancer	T	4.6
ANDHRA PRADESH	65-69	Cancer	M	5.6
ANDHRA PRADESH	65-69	Cancer	F	3.7
ANDHRA PRADESH	65-69	Cancer	T	4.9
ANDHRA PRADESH	70+	Cancer	M	4.1
ANDHRA PRADESH	70+	Cancer	F	3.7
ANDHRA PRADESH	70+	Cancer	T	3.9
ANDHRA PRADESH	1-4	Digestive	M	5.3
ANDHRA PRADESH	1-4	Digestive	F	5.7
ANDHRA PRADESH	1-4	Digestive	T	5.4
ANDHRA PRADESH	5-14	Digestive	M	3.2
ANDHRA PRADESH	5-14	Digestive	F	3.2
ANDHRA PRADESH	5-14	Digestive	T	3.2
ANDHRA PRADESH	15-24	Digestive	M	3.7
ANDHRA PRADESH	15-24	Digestive	F	2.5
ANDHRA PRADESH	15-24	Digestive	T	3.1
ANDHRA PRADESH	25-34	Digestive	M	4.8
ANDHRA PRADESH	25-34	Digestive	F	2.3
ANDHRA PRADESH	25-34	Digestive	T	3.8
ANDHRA PRADESH	35-44	Digestive	M	7.3
ANDHRA PRADESH	35-44	Digestive	F	3.3
ANDHRA PRADESH	35-44	Digestive	T	6.1
ANDHRA PRADESH	45-54	Digestive	M	5.8
ANDHRA PRADESH	45-54	Digestive	F	2.9
ANDHRA PRADESH	45-54	Digestive	T	4.8
ANDHRA PRADESH	55-64	Digestive	M	4.3
ANDHRA PRADESH	55-64	Digestive	F	2.4
ANDHRA PRADESH	55-64	Digestive	T	3.7
ANDHRA PRADESH	65-69	Digestive	M	3.8
ANDHRA PRADESH	65-69	Digestive	F	2.9
ANDHRA PRADESH	65-69	Digestive	T	3.5
ANDHRA PRADESH	70+	Digestive	M	2.5
ANDHRA PRADESH	70+	Digestive	F	2
ANDHRA PRADESH	70+	Digestive	T	2.3
ANDHRA PRADESH	1-4	Blood diseases	M	1.6
ANDHRA PRADESH	1-4	Blood diseases	F	1.6
ANDHRA PRADESH	1-4	Blood diseases	T	1.6
ANDHRA PRADESH	5-14	Blood diseases	M	1.2
ANDHRA PRADESH	5-14	Blood diseases	F	2
ANDHRA PRADESH	5-14	Blood diseases	T	1.5
ANDHRA PRADESH	15-24	Blood diseases	M	1.6
ANDHRA PRADESH	15-24	Blood diseases	F	2.4
ANDHRA PRADESH	15-24	Blood diseases	T	2
ANDHRA PRADESH	25-34	Blood diseases	M	1.1
ANDHRA PRADESH	25-34	Blood diseases	F	2.4
ANDHRA PRADESH	25-34	Blood diseases	T	1.6
ANDHRA PRADESH	35-44	Blood diseases	M	1
ANDHRA PRADESH	35-44	Blood diseases	F	1.9
ANDHRA PRADESH	35-44	Blood diseases	T	1.3
ANDHRA PRADESH	45-54	Blood diseases	M	0.6
ANDHRA PRADESH	45-54	Blood diseases	F	1.6
ANDHRA PRADESH	45-54	Blood diseases	T	0.9
ANDHRA PRADESH	55-64	Blood diseases	M	0.7
ANDHRA PRADESH	55-64	Blood diseases	F	1.1
ANDHRA PRADESH	55-64	Blood diseases	T	0.8
ANDHRA PRADESH	65-69	Blood diseases	M	0.6
ANDHRA PRADESH	65-69	Blood diseases	F	1.1
ANDHRA PRADESH	65-69	Blood diseases	T	0.8
ANDHRA PRADESH	70+	Blood diseases	M	0.6
ANDHRA PRADESH	70+	Blood diseases	F	1.5
ANDHRA PRADESH	70+	Blood diseases	T	1
ANDHRA PRADESH	1-4	Endocrine	M	1.3
ANDHRA PRADESH	1-4	Endocrine	F	2.2
ANDHRA PRADESH	1-4	Endocrine	T	1.7
ANDHRA PRADESH	5-14	Endocrine	M	1
ANDHRA PRADESH	5-14	Endocrine	F	2.1
ANDHRA PRADESH	5-14	Endocrine	T	1.5
ANDHRA PRADESH	15-24	Endocrine	M	1.1
ANDHRA PRADESH	15-24	Endocrine	F	1.7
ANDHRA PRADESH	15-24	Endocrine	T	1.4
ANDHRA PRADESH	25-34	Endocrine	M	0.8
ANDHRA PRADESH	25-34	Endocrine	F	1.9
ANDHRA PRADESH	25-34	Endocrine	T	1.2
ANDHRA PRADESH	35-44	Endocrine	M	1.6
ANDHRA PRADESH	35-44	Endocrine	F	2.8
ANDHRA PRADESH	35-44	Endocrine	T	2
ANDHRA PRADESH	45-54	Endocrine	M	2
ANDHRA PRADESH	45-54	Endocrine	F	2.8
ANDHRA PRADESH	45-54	Endocrine	T	2.3
ANDHRA PRADESH	55-64	Endocrine	M	1.8
ANDHRA PRADESH	55-64	Endocrine	F	3.2
ANDHRA PRADESH	55-64	Endocrine	T	2.2
ANDHRA PRADESH	65-69	Endocrine	M	2.2
ANDHRA PRADESH	65-69	Endocrine	F	2.7
ANDHRA PRADESH	65-69	Endocrine	T	2.4
ANDHRA PRADESH	70+	Endocrine	M	1.6
ANDHRA PRADESH	70+	Endocrine	F	2.5
ANDHRA PRADESH	70+	Endocrine	T	1.9
ANDHRA PRADESH	1-4	Nervous	M	2.1
ANDHRA PRADESH	1-4	Nervous	F	1.7
ANDHRA PRADESH	1-4	Nervous	T	1.9
ANDHRA PRADESH	5-14	Nervous	M	4
ANDHRA PRADESH	5-14	Nervous	F	4.2
ANDHRA PRADESH	5-14	Nervous	T	4.1
ANDHRA PRADESH	15-24	Nervous	M	2.2
ANDHRA PRADESH	15-24	Nervous	F	2.6
ANDHRA PRADESH	15-24	Nervous	T	2.4
ANDHRA PRADESH	25-34	Nervous	M	2.6
ANDHRA PRADESH	25-34	Nervous	F	2.9
ANDHRA PRADESH	25-34	Nervous	T	2.7
ANDHRA PRADESH	35-44	Nervous	M	3
ANDHRA PRADESH	35-44	Nervous	F	2.8
ANDHRA PRADESH	35-44	Nervous	T	2.9
ANDHRA PRADESH	45-54	Nervous	M	2.9
ANDHRA PRADESH	45-54	Nervous	F	2.8
ANDHRA PRADESH	45-54	Nervous	T	2.9
ANDHRA PRADESH	55-64	Nervous	M	2.5
ANDHRA PRADESH	55-64	Nervous	F	3
ANDHRA PRADESH	55-64	Nervous	T	2.7
ANDHRA PRADESH	65-69	Nervous	M	2.4
ANDHRA PRADESH	65-69	Nervous	F	3.9
ANDHRA PRADESH	65-69	Nervous	T	3
ANDHRA PRADESH	70+	Nervous	M	3.1
ANDHRA PRADESH	70+	Nervous	F	3.2
ANDHRA PRADESH	70+	Nervous	T	3.1
ANDHRA PRADESH	1-4	Others	F	4.9
ANDHRA PRADESH	5-14	Others	F	6
ANDHRA PRADESH	15-24	Others	F	6.5
ANDHRA PRADESH	25-34	Others	F	5.1
ANDHRA PRADESH	35-44	Others	F	4.8
ANDHRA PRADESH	45-54	Others	F	6.5
ANDHRA PRADESH	55-64	Others	F	6.6
ANDHRA PRADESH	65-69	Others	F	5.4
ANDHRA PRADESH	70+	Others	F	5.6
ANDHRA PRADESH	1-4	Others	M	5.3
ANDHRA PRADESH	5-14	Others	M	6.3
ANDHRA PRADESH	15-24	Others	M	5.4
ANDHRA PRADESH	25-34	Others	M	5.2
ANDHRA PRADESH	35-44	Others	M	5.1
ANDHRA PRADESH	45-54	Others	M	5.5
ANDHRA PRADESH	55-64	Others	M	5.6
ANDHRA PRADESH	65-69	Others	M	6.5
ANDHRA PRADESH	70+	Others	M	5.8
ANDHRA PRADESH	1-4	Others	T	5.3
ANDHRA PRADESH	5-14	Others	T	6.2
ANDHRA PRADESH	15-24	Others	T	6
ANDHRA PRADESH	25-34	Others	T	5.2
ANDHRA PRADESH	35-44	Others	T	5.1
ANDHRA PRADESH	45-54	Others	T	5.6
ANDHRA PRADESH	55-64	Others	T	6
ANDHRA PRADESH	65-69	Others	T	6.2
ANDHRA PRADESH	70+	Others	T	5.7
ARUNACHAL PRADESH	1-4	Circulatory	M	0
ARUNACHAL PRADESH	1-4	Circulatory	F	0
ARUNACHAL PRADESH	1-4	Circulatory	T	0
ARUNACHAL PRADESH	5-14	Circulatory	M	0
ARUNACHAL PRADESH	5-14	Circulatory	F	0
ARUNACHAL PRADESH	5-14	Circulatory	T	0
ARUNACHAL PRADESH	15-24	Circulatory	M	20
ARUNACHAL PRADESH	15-24	Circulatory	F	8.3
ARUNACHAL PRADESH	15-24	Circulatory	T	14.8
ARUNACHAL PRADESH	25-34	Circulatory	M	5.4
ARUNACHAL PRADESH	25-34	Circulatory	F	25
ARUNACHAL PRADESH	25-34	Circulatory	T	7.8
ARUNACHAL PRADESH	35-44	Circulatory	M	15.9
ARUNACHAL PRADESH	35-44	Circulatory	F	10.8
ARUNACHAL PRADESH	35-44	Circulatory	T	14.2
ARUNACHAL PRADESH	45-54	Circulatory	M	28.6
ARUNACHAL PRADESH	45-54	Circulatory	F	18.6
ARUNACHAL PRADESH	45-54	Circulatory	T	24.2
ARUNACHAL PRADESH	55-64	Circulatory	M	34
ARUNACHAL PRADESH	55-64	Circulatory	F	46.2
ARUNACHAL PRADESH	55-64	Circulatory	T	36.5
ARUNACHAL PRADESH	65-69	Circulatory	M	42.9
ARUNACHAL PRADESH	65-69	Circulatory	F	50
ARUNACHAL PRADESH	65-69	Circulatory	T	45
ARUNACHAL PRADESH	70+	Circulatory	M	32.3
ARUNACHAL PRADESH	70+	Circulatory	F	25
ARUNACHAL PRADESH	70+	Circulatory	T	30.8
ARUNACHAL PRADESH	1-4	Infections	M	100
ARUNACHAL PRADESH	1-4	Infections	F	0
ARUNACHAL PRADESH	1-4	Infections	T	100
ARUNACHAL PRADESH	5-14	Infections	M	62.5
ARUNACHAL PRADESH	5-14	Infections	F	50
ARUNACHAL PRADESH	5-14	Infections	T	58.3
ARUNACHAL PRADESH	15-24	Infections	M	26.7
ARUNACHAL PRADESH	15-24	Infections	F	75
ARUNACHAL PRADESH	15-24	Infections	T	48.1
ARUNACHAL PRADESH	25-34	Infections	M	35.7
ARUNACHAL PRADESH	25-34	Infections	F	12.5
ARUNACHAL PRADESH	25-34	Infections	T	32.8
ARUNACHAL PRADESH	35-44	Infections	M	21.7
ARUNACHAL PRADESH	35-44	Infections	F	13.5
ARUNACHAL PRADESH	35-44	Infections	T	18.9
ARUNACHAL PRADESH	45-54	Infections	M	17.9
ARUNACHAL PRADESH	45-54	Infections	F	4.7
ARUNACHAL PRADESH	45-54	Infections	T	12.1
ARUNACHAL PRADESH	55-64	Infections	M	18
ARUNACHAL PRADESH	55-64	Infections	F	23.1
ARUNACHAL PRADESH	55-64	Infections	T	19
ARUNACHAL PRADESH	65-69	Infections	M	14.3
ARUNACHAL PRADESH	65-69	Infections	F	33.3
ARUNACHAL PRADESH	65-69	Infections	T	20
ARUNACHAL PRADESH	70+	Infections	M	16.1
ARUNACHAL PRADESH	70+	Infections	F	25
ARUNACHAL PRADESH	70+	Infections	T	17.9
ARUNACHAL PRADESH	1-4	External Causes	M	0
ARUNACHAL PRADESH	1-4	External Causes	F	0
ARUNACHAL PRADESH	1-4	External Causes	T	0
ARUNACHAL PRADESH	5-14	External Causes	M	0
ARUNACHAL PRADESH	5-14	External Causes	F	0
ARUNACHAL PRADESH	5-14	External Causes	T	0
ARUNACHAL PRADESH	15-24	External Causes	M	0
ARUNACHAL PRADESH	15-24	External Causes	F	0
ARUNACHAL PRADESH	15-24	External Causes	T	0
ARUNACHAL PRADESH	25-34	External Causes	M	1.8
ARUNACHAL PRADESH	25-34	External Causes	F	0
ARUNACHAL PRADESH	25-34	External Causes	T	1.6
ARUNACHAL PRADESH	35-44	External Causes	M	0
ARUNACHAL PRADESH	35-44	External Causes	F	0
ARUNACHAL PRADESH	35-44	External Causes	T	0
ARUNACHAL PRADESH	45-54	External Causes	M	0
ARUNACHAL PRADESH	45-54	External Causes	F	0
ARUNACHAL PRADESH	45-54	External Causes	T	0
ARUNACHAL PRADESH	55-64	External Causes	M	0
ARUNACHAL PRADESH	55-64	External Causes	F	0
ARUNACHAL PRADESH	55-64	External Causes	T	0
ARUNACHAL PRADESH	65-69	External Causes	M	0
ARUNACHAL PRADESH	65-69	External Causes	F	0
ARUNACHAL PRADESH	65-69	External Causes	T	0
ARUNACHAL PRADESH	70+	External Causes	M	0
ARUNACHAL PRADESH	70+	External Causes	F	0
ARUNACHAL PRADESH	70+	External Causes	T	0
ARUNACHAL PRADESH	1-4	Unknown diseases	M	0
ARUNACHAL PRADESH	1-4	Unknown diseases	F	0
ARUNACHAL PRADESH	1-4	Unknown diseases	T	0
ARUNACHAL PRADESH	5-14	Unknown diseases	M	0
ARUNACHAL PRADESH	5-14	Unknown diseases	F	0
ARUNACHAL PRADESH	5-14	Unknown diseases	T	0
ARUNACHAL PRADESH	15-24	Unknown diseases	M	0
ARUNACHAL PRADESH	15-24	Unknown diseases	F	0
ARUNACHAL PRADESH	15-24	Unknown diseases	T	0
ARUNACHAL PRADESH	25-34	Unknown diseases	M	0
ARUNACHAL PRADESH	25-34	Unknown diseases	F	0
ARUNACHAL PRADESH	25-34	Unknown diseases	T	0
ARUNACHAL PRADESH	35-44	Unknown diseases	M	0
ARUNACHAL PRADESH	35-44	Unknown diseases	F	0
ARUNACHAL PRADESH	35-44	Unknown diseases	T	0
ARUNACHAL PRADESH	45-54	Unknown diseases	M	0
ARUNACHAL PRADESH	45-54	Unknown diseases	F	0
ARUNACHAL PRADESH	45-54	Unknown diseases	T	0
ARUNACHAL PRADESH	55-64	Unknown diseases	M	0
ARUNACHAL PRADESH	55-64	Unknown diseases	F	0
ARUNACHAL PRADESH	55-64	Unknown diseases	T	0
ARUNACHAL PRADESH	65-69	Unknown diseases	M	0
ARUNACHAL PRADESH	65-69	Unknown diseases	F	0
ARUNACHAL PRADESH	65-69	Unknown diseases	T	0
ARUNACHAL PRADESH	70+	Unknown diseases	M	22.6
ARUNACHAL PRADESH	70+	Unknown diseases	F	25
ARUNACHAL PRADESH	70+	Unknown diseases	T	23.1
ARUNACHAL PRADESH	1-4	Respiratory	M	0
ARUNACHAL PRADESH	1-4	Respiratory	F	0
ARUNACHAL PRADESH	1-4	Respiratory	T	0
ARUNACHAL PRADESH	5-14	Respiratory	M	12.5
ARUNACHAL PRADESH	5-14	Respiratory	F	0
ARUNACHAL PRADESH	5-14	Respiratory	T	8.3
ARUNACHAL PRADESH	15-24	Respiratory	M	0
