Sport	Gender	Event	Time	Timetxt	Athlete	Nationality	Year	Yeartxt	Timeinseconds	Unit
Swimming	Women	Backstroke 200 metres	92.29968008	02:04.1	Missy Franklin	USA	2012	2012	124.06	m:s
Swimming	Men	200 metres individual medley	100	02:06.1	Bruce Furniss	USA	1976	1975	126.08	m:s
Swimming	Men	200 metres individual medley	99.38927665	02:05.3	Graham Smith	Canada	1977	1977	125.31	m:s
Swimming	Men	200 metres individual medley	99.33375635	02:05.2	Aleksandr Sidorenko	Soviet Union	1978	1978	125.24	m:s
Swimming	Men	200 metres individual medley	98.65958122	02:04.4	Steve Lundquist	USA	1978	1978	124.39	m:s
Swimming	Men	200 metres individual medley	98.00126904	02:03.6	Graham Smith	Canada	1978	1978	123.56	m:s
Swimming	Men	200 metres individual medley	97.78711929	02:03.3	Jesse Vassallo	USA	1979	1979	123.29	m:s
Swimming	Men	200 metres individual medley	97.74746193	02:03.2	Bill Barrett	USA	1980	1980	123.24	m:s
Swimming	Men	200 metres individual medley	97.56503807	02:03.0	Jeremy Reingold	RSA	1980	1980	123.01	m:s
Swimming	Men	200 metres individual medley	97.38261421	02:02.8	Alex Baumann	Canada	1981	1981	122.78	m:s
Swimming	Men	200 metres individual medley	96.96224619	02:02.3	Alex Baumann	Canada	1982	1982	122.25	m:s
Swimming	Men	200 metres individual medley	96.30393401	02:01.4	Alex Baumann	Canada	1984	1984	121.42	m:s
Swimming	Men	200 metres individual medley	95.62182741	02:00.6	Tamás Darnyi	Hungary	1987	1987	120.56	m:s
Swimming	Men	200 metres individual medley	95.3125	02:00.2	Tamás Darnyi	Hungary	1988	1988	120.17	m:s
Swimming	Men	200 metres individual medley	95.26491117	02:00.1	David Wharton	USA	1989	1989	120.11	m:s
Swimming	Men	200 metres individual medley	94.67005076	01:59.4	Tamás Darnyi	Hungary	1991	1991	119.36	m:s
Swimming	Men	200 metres individual medley	93.71827411	01:58.2	Jani Sievinen	Finland	1994	1994	118.16	m:s
Swimming	Men	200 metres individual medley	93.54378173	01:57.9	Michael Phelps	USA	2003	2003	117.94	m:s
Swimming	Men	200 metres individual medley	93.2106599	01:57.5	Michael Phelps	USA	2003	2003	117.52	m:s
Swimming	Men	200 metres individual medley	92.03680203	01:56.0	Michael Phelps	USA	2003	2003	116.04	m:s
Swimming	Men	200 metres individual medley	91.95748731	01:55.9	Michael Phelps	USA	2003	2003	115.94	m:s
Swimming	Men	200 metres individual medley	91.87817259	01:55.8	Michael Phelps	USA	2006	2006	115.84	m:s
Swimming	Men	200 metres individual medley	91.19606599	01:55.0	Michael Phelps	USA	2007	2007	114.98	m:s
Swimming	Men	200 metres individual medley	91.05329949	01:54.8	Michael Phelps	USA	2008	2008	114.8	m:s
Swimming	Men	200 metres individual medley	90.60120558	01:54.2	Michael Phelps	USA	2008	2008	114.23	m:s
Swimming	Men	200 metres individual medley	90.49809645	01:54.1	Ryan Lochte	USA	2009	2009	114.1	m:s
Swimming	Men	200 metres individual medley	90.41878173	01:54.0	Ryan Lochte	USA	2011	2011	114	m:s
Swimming	Women	200 metres individual medley	100	02:18.3	Ulrike Tauber	East Germany	1976	1976	138.3	m:s
Swimming	Women	200 metres individual medley	99.16124367	02:17.1	Kornelia Ender	East Germany	1976	1976	137.14	m:s
Swimming	Women	200 metres individual medley	99.03109183	02:17.0	Ulrike Tauber	East Germany	1977	1977	136.96	m:s
Swimming	Women	200 metres individual medley	98.30079537	02:15.9	Ulrike Tauber	East Germany	1977	1977	135.95	m:s
Swimming	Women	200 metres individual medley	98.22848879	02:15.9	Ulrike Tauber	East Germany	1977	1977	135.85	m:s
Swimming	Women	200 metres individual medley	97.67895879	02:15.1	Tracy Caulkins	USA	1978	1978	135.09	m:s
Swimming	Women	200 metres individual medley	96.94143167	02:14.1	Tracy Caulkins	USA	1978	1978	134.07	m:s
Swimming	Women	200 metres individual medley	96.66666667	02:13.7	Tracy Caulkins	USA	1980	1980	133.69	m:s
Swimming	Women	200 metres individual medley	96.16775127	02:13.0	Petra Schneider	East Germany	1980	1980	133	m:s
Swimming	Women	200 metres individual medley	95.2494577	02:11.7	Ute Geweniger	East Germany	1981	1981	131.73	m:s
Swimming	Women	200 metres individual medley	95.19161244	02:11.7	Lin Li	China	1992	1992	131.65	m:s
Swimming	Women	200 metres individual medley	93.79609544	02:09.7	Wu Yanyan	China	1997	1997	129.72	m:s
Swimming	Women	200 metres individual medley	93.21764281	02:08.9	Stephanie Rice	Australia	2008	2008	128.92	m:s
Swimming	Women	200 metres individual medley	92.87780188	02:08.4	Stephanie Rice	Australia	2008	2008	128.45	m:s
Swimming	Women	200 metres individual medley	91.85104845	02:07.0	Ariana Kukors	USA	2009	2009	127.03	m:s
Swimming	Women	200 metres individual medley	91.21475054	02:06.2	Ariana Kukors	USA	2009	2009	126.15	m:s
Swimming	Women	200 metres individual medley	91.19305857	02:06.1	Katinka Hosszú	Hungary	2015	2015	126.12	m:s
Swimming	Men	400 metres individual medley	100	04:26.0	Zoltán Verrasztó	Hungary	1976	1976	266	m:s
Swimming	Men	400 metres individual medley	99.12781955	04:23.7	Rod Strachan	USA	1976	1976	263.68	m:s
Swimming	Men	400 metres individual medley	99.01879699	04:23.4	Jesse Vassallo	USA	1978	1978	263.39	m:s
Swimming	Men	400 metres individual medley	97.76315789	04:20.0	Jesse Vassallo	USA	1978	1978	260.05	m:s
Swimming	Men	400 metres individual medley	97.66165414	04:19.8	Ricardo Prado	Brazil	1982	1982	259.78	m:s
Swimming	Men	400 metres individual medley	97.59774436	04:19.6	Jens-Peter Berndt	East Germany	1984	1984	259.61	m:s
Swimming	Men	400 metres individual medley	96.81578947	04:17.5	Alex Baumann	Canada	1984	1984	257.53	m:s
Swimming	Men	400 metres individual medley	96.77067669	04:17.4	Alex Baumann	Canada	1984	1984	257.41	m:s
Swimming	Men	400 metres individual medley	96.28571429	04:16.1	David Wharton	USA	1987	1987	256.12	m:s
Swimming	Men	400 metres individual medley	96.02255639	04:15.4	Tamás Darnyi	Hungary	1987	1987	255.42	m:s
Swimming	Men	400 metres individual medley	95.77067669	04:14.7	Tamás Darnyi	Hungary	1988	1988	254.75	m:s
Swimming	Men	400 metres individual medley	94.87218045	04:12.4	Tamás Darnyi	Hungary	1991	1991	252.36	m:s
Swimming	Men	400 metres individual medley	94.84962406	04:12.3	Tom Dolan	USA	1994	1994	252.3	m:s
Swimming	Men	400 metres individual medley	94.64661654	04:11.8	Tom Dolan	USA	2000	2000	251.76	m:s
Swimming	Men	400 metres individual medley	94.39473684	04:11.1	Michael Phelps	USA	2002	2002	251.09	m:s
Swimming	Men	400 metres individual medley	94.2593985	04:10.7	Michael Phelps	USA	2003	2003	250.73	m:s
Swimming	Men	400 metres individual medley	93.64285714	04:09.1	Michael Phelps	USA	2003	2003	249.09	m:s
Swimming	Men	400 metres individual medley	93.38721805	04:08.4	Michael Phelps	USA	2004	2004	248.41	m:s
Swimming	Men	400 metres individual medley	93.33082707	04:08.3	Michael Phelps	USA	2004	2004	248.26	m:s
Swimming	Men	400 metres individual medley	92.56390977	04:06.2	Michael Phelps	USA	2007	2007	246.22	m:s
Swimming	Men	400 metres individual medley	92.19924812	04:05.2	Michael Phelps	USA	2008	2008	245.25	m:s
Swimming	Men	400 metres individual medley	91.66917293	04:03.8	Michael Phelps	USA	2008	2008	243.84	m:s
Swimming	Women	400 metres individual medley	100	04:48.8	Birgit Treiber	East Germany	1976	1976	288.79	m:s
Swimming	Women	400 metres individual medley	97.91544029	04:42.8	Ulrike Tauber	East Germany	1976	1976	282.77	m:s
Swimming	Women	400 metres individual medley	97.24367187	04:40.8	Tracy Caulkins	USA	1978	1978	280.83	m:s
Swimming	Women	400 metres individual medley	96.9424149	04:40.0	Petra Schneider	East Germany	1980	1980	279.96	m:s
Swimming	Women	400 metres individual medley	96.41608089	04:38.4	Petra Schneider	East Germany	1980	1980	278.44	m:s
Swimming	Women	400 metres individual medley	95.67159528	04:36.3	Petra Schneider	East Germany	1980	1980	276.29	m:s
Swimming	Women	400 metres individual medley	95.60580353	04:36.1	Petra Schneider	East Germany	1982	1982	276.1	m:s
Swimming	Women	400 metres individual medley	95.15218671	04:34.8	Chen Yan	China	1997	1997	274.79	m:s
Swimming	Women	400 metres individual medley	94.73665986	04:33.6	Yana Klochkova	Ukraine	2000	2000	273.59	m:s
Swimming	Women	400 metres individual medley	94.49426919	04:32.9	Katie Hoff	USA	2007	2007	272.89	m:s
Swimming	Women	400 metres individual medley	93.99909969	04:31.5	Stephanie Rice	Australia	2008	2008	271.46	m:s
Swimming	Women	400 metres individual medley	93.88136708	04:31.1	Katie Hoff	USA	2008	2008	271.12	m:s
Swimming	Women	400 metres individual medley	93.30309221	04:29.5	Stephanie Rice	Australia	2008	2008	269.45	m:s
Swimming	Women	400 metres individual medley	92.94989439	04:28.4	Ye Shiwen	China	2012	2012	268.43	m:s
Swimming	Women	400 metres individual medley	92.94989439	04:26.36	Katinka Hosszu	Hungary	2016	2016	266.36	m:s
Swimming	Men	4x100 metres freestyle relay	100	03:24.8	USA	USA	1976	1975	204.85	m:s
Swimming	Men	4x100 metres freestyle relay	98.17427386	03:21.1	USA	USA	1977	1977	201.11	m:s
Swimming	Men	4x100 metres freestyle relay	97.50549182	03:19.7	USA	USA	1978	1978	199.74	m:s
Swimming	Men	4x100 metres freestyle relay	97.27117403	03:19.3	USA	USA	1982	1982	199.26	m:s
Swimming	Men	4x100 metres freestyle relay	97.15889675	03:19.0	USA	USA	1984	1984	199.03	m:s
Swimming	Men	4x100 metres freestyle relay	96.20698072	03:17.1	USA	USA	1985	1985	197.08	m:s
Swimming	Men	4x100 metres freestyle relay	95.93849158	03:16.5	USA	USA	1988	1988	196.53	m:s
Swimming	Men	4x100 metres freestyle relay	95.24530144	03:15.1	USA	USA	1995	1995	195.11	m:s
Swimming	Men	4x100 metres freestyle relay	94.54234806	03:13.7	Australia	Australia	2000	2000	193.67	m:s
Swimming	Men	4x100 metres freestyle relay	94.29826702	03:13.2	South Africa	South Africa	2004	2004	193.17	m:s
Swimming	Men	4x100 metres freestyle relay	93.95167196	03:12.5	USA	USA	2006	2006	192.46	m:s
Swimming	Men	4x100 metres freestyle relay	93.83939468	03:12.2	USA	USA	2008	2008	192.23	m:s
Swimming	Men	4x100 metres freestyle relay	91.89162802	03:08.2	USA	USA	2008	2008	188.24	m:s
Swimming	Women	4x100 metres freestyle relay	100	03:48.8	SC Dynamo Berlin	East Germany	1976	1976	228.8	m:s
Swimming	Women	4x100 metres freestyle relay	98.26048951	03:44.8	USA	USA	1976	1976	224.82	m:s
Swimming	Women	4x100 metres freestyle relay	97.65297203	03:43.4	USA	USA	1978	1978	223.43	m:s
Swimming	Women	4x100 metres freestyle relay	97.33828671	03:42.7	East Germany	East Germany	1980	1980	222.71	m:s
Swimming	Women	4x100 metres freestyle relay	97.20716783	03:42.4	East Germany	East Germany	1984	1984	222.41	m:s
Swimming	Women	4x100 metres freestyle relay	96.40297203	03:40.6	East Germany	East Germany	1986	1986	220.57	m:s
Swimming	Women	4x100 metres freestyle relay	95.91783217	03:39.5	USA	USA	1992	1992	219.46	m:s
Swimming	Women	4x100 metres freestyle relay	95.24038462	03:37.9	China	China	1994	1994	217.91	m:s
Swimming	Women	4x100 metres freestyle relay	94.6722028	03:36.6	USA	USA	2000	2000	216.61	m:s
Swimming	Women	4x100 metres freestyle relay	94.40559441	03:36.0	Germany	Germany	2002	2002	216	m:s
Swimming	Women	4x100 metres freestyle relay	94.37937063	03:35.9	Australia	Australia	2004	2004	215.94	m:s
Swimming	Women	4x100 metres freestyle relay	94.06468531	03:35.2	Germany	Germany	2006	2006	215.22	m:s
Swimming	Women	4x100 metres freestyle relay	93.36538462	03:33.6	Netherlands	Netherlands	2008	2008	213.62	m:s
Swimming	Women	4x100 metres freestyle relay	92.53496503	03:31.7	Netherlands	Netherlands	2009	2009	211.72	m:s
Swimming	Women	4x100 metres freestyle relay	92.21153846	03:31.0	Australia	Australia	2014	2014	210.98	m:s
Swimming	Women	4x100 metres freestyle relay	92.06730769	03:30.65	Australia	Australia	2016	2016	210.65	m:s
Swimming	Men	4x200 metres freestyle relay	100	07:30.3	USA	USA	1976	1976	450.33	m:s
Swimming	Men	4x200 metres freestyle relay	98.42115782	07:23.2	USA	USA	1976	1976	443.22	m:s
Swimming	Men	4x200 metres freestyle relay	97.88821531	07:20.8	USA	USA	1978	1978	440.82	m:s
Swimming	Men	4x200 metres freestyle relay	97.79495037	07:20.4	West Germany	West Germany	1983	1983	440.4	m:s
Swimming	Men	4x200 metres freestyle relay	97.45519952	07:18.9	USA	USA	1984	1984	438.87	m:s
Swimming	Men	4x200 metres freestyle relay	96.7490507	07:15.7	USA	USA	1984	1984	435.69	m:s
Swimming	Men	4x200 metres freestyle relay	96.17391691	07:13.1	West Germany	West Germany	1987	1987	433.1	m:s
Swimming	Men	4x200 metres freestyle relay	96.04290187	07:12.5	USA	USA	1988	1988	432.51	m:s
Swimming	Men	4x200 metres freestyle relay	93.69795483	 7:11.95	Unified Team	Unified Team	1992	1992	421.95	m:s
Swimming	Men	4x200 metres freestyle relay	95.89856328	07:11.9	Australia	Australia	1998	1998	431.86	m:s
Swimming	Men	4x200 metres freestyle relay	95.21684098	07:08.8	Australia	Australia	1999	1999	428.79	m:s
Swimming	Men	4x200 metres freestyle relay	94.83045766	07:07.0	Australia	Australia	2000	2000	427.05	m:s
Swimming	Men	4x200 metres freestyle relay	94.29973575	07:04.7	Australia	Australia	2001	2001	424.66	m:s
Swimming	Men	4x200 metres freestyle relay	93.98441143	07:03.2	USA	USA	2007	2007	423.24	m:s
Swimming	Men	4x200 metres freestyle relay	92.94517354	06:58.6	USA	USA	2008	2008	418.56	m:s
Swimming	Men	4x200 metres freestyle relay	92.94295295	06:58.6	USA	USA	2009	2009	418.55	m:s
Swimming	Women	4x200 metres freestyle relay	100	08:02.3	East Germany	East Germany	1983	1983	482.27	m:s
Swimming	Women	4x200 metres freestyle relay	99.39038298	07:59.3	East Germany	East Germany	1986	1986	479.33	m:s
Swimming	Women	4x200 metres freestyle relay	98.59000145	07:55.5	East Germany	East Germany	1987	1987	475.47	m:s
Swimming	Women	4x200 metres freestyle relay	98.16492836	07:53.4	USA	USA	2004	2004	473.42	m:s
Swimming	Women	4x200 metres freestyle relay	97.62581127	07:50.8	Germany	Germany	2006	2006	470.82	m:s
Swimming	Women	4x200 metres freestyle relay	97.47444378	07:50.1	USA	USA	2007	2007	470.09	m:s
Swimming	Women	4x200 metres freestyle relay	96.27594501	07:44.3	Australia	Australia	2008	2008	464.31	m:s
Swimming	Women	4x200 metres freestyle relay	95.81354843	07:42.1	China	China	2009	2009	462.08	m:s
Swimming	Men	4x100 medley relay	100	03:47.3	USA	USA	1976	1976	227.28	m:s
Swimming	Men	4x100 medley relay	97.77367124	03:42.2	USA	USA	1976	1976	222.22	m:s
Swimming	Men	4x100 medley relay	97.16649067	03:40.8	USA	USA	1982	1982	220.84	m:s
Swimming	Men	4x100 medley relay	96.98169659	03:40.4	USA	USA	1983	1983	220.42	m:s
Swimming	Men	4x100 medley relay	96.48891235	03:39.3	USA	USA	1984	1984	219.3	m:s
Swimming	Men	4x100 medley relay	96.04012672	03:38.3	USA	USA	1985	1985	218.28	m:s
Swimming	Men	4x100 medley relay	95.44614572	03:36.9	USA	USA	1988	1988	216.93	m:s
Swimming	Men	4x100 medley relay	95.44614572	03:36.9	USA	USA	1992	1992	216.93	m:s
Swimming	Men	4x100 medley relay	94.52657515	03:34.8	USA	USA	1996	1996	214.84	m:s
Swimming	Men	4x100 medley relay	94.03819078	03:33.7	USA	USA	2000	2000	213.73	m:s
Swimming	Men	4x100 medley relay	93.9281943	03:33.5	USA	USA	2002	2002	213.48	m:s
Swimming	Men	4x100 medley relay	93.07462161	03:31.5	USA	USA	2003	2003	211.54	m:s
Swimming	Men	4x100 medley relay	92.69623372	03:30.7	USA	USA	2004	2004	210.68	m:s
Swimming	Men	4x100 medley relay	92.10665259	03:29.3	USA	USA	2008	2008	209.34	m:s
Swimming	Men	4x100 medley relay	91.20028159	03:27.3	USA	USA	2009	2009	207.28	m:s
Swimming	Women	4x100 medley relay	100	04:13.4	East Germany	East Germany	1976	1976	253.41	m:s
Swimming	Women	4x100 medley relay	97.8453889	04:07.9	East Germany	East Germany	1976	1976	247.95	m:s
Swimming	Women	4x100 medley relay	97.3402786	04:06.7	East Germany	East Germany	1980	1980	246.67	m:s
Swimming	Women	4x100 medley relay	97.02853084	04:05.9	East Germany	East Germany	1982	1982	245.88	m:s
Swimming	Women	4x100 medley relay	96.99301527	04:05.8	East Germany	East Germany	1983	1983	245.79	m:s
Swimming	Women	4x100 medley relay	96.16431869	04:03.7	East Germany	East Germany	1984	1984	243.69	m:s
Swimming	Women	4x100 medley relay	95.71050866	04:02.5	USA	USA	1992	1992	242.54	m:s
Swimming	Women	4x100 medley relay	95.36719151	04:01.7	China	China	1994	1994	241.67	m:s
Swimming	Women	4x100 medley relay	94.03733081	03:58.3	USA	USA	2000	2000	238.3	m:s
Swimming	Women	4x100 medley relay	93.65060574	03:57.3	Australia	Australia	2004	2004	237.32	m:s
Swimming	Women	4x100 medley relay	93.24809597	03:56.3	Australia	Australia	2006	2006	236.3	m:s
Swimming	Women	4x100 medley relay	93.02711022	03:55.7	Australia	Australia	2007	2007	235.74	m:s
Swimming	Women	4x100 medley relay	91.82352709	03:52.7	Australia	Australia	2008	2008	232.69	m:s
Swimming	Women	4x100 medley relay	91.62621838	03:52.2	China	China	2009	2009	232.19	m:s
Swimming	Women	4x100 medley relay	91.57097194	03:52.0	USA	USA	2012	2012	232.05	m:s
